Date,GLD,SP_open,DJ_open,EG_open,OF_Open,OS_Open,SF_Open,USB_Open,PLT_Open,PLD_Open,USDI_Open,GDX_Open,USO_Open
06-05-2016,122.830002,204.059998,17650.30078,19.9,45.16,44.59,41242,1.756,1065.75,601.95,93.75,24.690001,10.81
09-05-2016,121.199997,205.570007,17743.84961,20.75,45.75,45.03,41555,1.789,1078.15,603.25,93.87,24.040001,10.86
10-05-2016,120.739998,206.720001,17726.66016,21.450001,43.49,43.28,40725,1.753,1045.55,582.4,94.13,23.65,10.75
11-05-2016,121.849998,207.910004,17919.0293,23.549999,45.59,44.63,40900,1.767,1053.65,597.65,94.215,24.92,10.91
12-05-2016,122.019997,207.289993,17711.11914,23.700001,47.32,46.06,41403,1.724,1068.65,610.35,93.82,25.1,11.53
13-05-2016,121.089996,206.210007,17711.11914,23.75,47.85,46.46,40799,1.752,1050.8,594.2,94.15,24.58,11.35
16-05-2016,122.93,204.960007,17531.75977,25.5,47.8,46.29,41260,1.702,1053,593,94.61,25.33,11.68
17-05-2016,121.580002,206.460007,17701.46094,24.299999,49.03,47.95,41157,1.753,1054.5,592,94.55,25.18,11.75
18-05-2016,121.220001,204.440002,17501.2793,25.299999,49.36,48.65,41081,1.774,1056.3,583.25,94.525,25.059999,11.85
19-05-2016,119,204.059998,17514.16016,21.950001,48.67,48.28,40871,1.849,1031.9,573.05,95.19,23,11.58
20-05-2016,120.190002,204.919998,17437.32031,23.049999,48.9,48.67,39773,1.849,1017.95,565,95.295,24.24,11.79
23-05-2016,118.860001,205.509995,17507.03906,22.1,48.72,48.48,39761,1.838,1024.35,562.6,95.31,23.469999,11.51
24-05-2016,118.169998,206.169998,17525.18945,21.200001,48.35,48.13,39503,1.838,1014.95,550.5,95.28,23.25,11.67
25-05-2016,116.589996,208.669998,17735.08984,20.950001,49.16,49.15,39419,1.859,1000.8,532.95,95.65,22.360001,11.92
26-05-2016,117.57,209.440002,17859.51953,22.700001,49.76,49.75,39440,1.86,995.05,531.2,95.4,23.35,12.11
27-05-2016,116.269997,209.529999,17826.84961,21.700001,49.42,49.38,38950,1.833,997.2,546.4,95.15,22.74,11.84
31-05-2016,115.760002,210.559998,17891.5,20.9,49.7,49.59,38690,1.86,974.45,538.45,95.6,22.309999,11.98
01-06-2016,115.970001,209.119995,17754.55078,21.25,49.65,48.88,38351,1.844,981.15,551.5,95.8,22.700001,11.62
02-06-2016,115.779999,209.800003,17789.05078,21.25,49.63,48.92,38520,1.837,975.25,542,95.4,22.67,11.67
03-06-2016,118.25,210.25,17799.80078,22.9,49.95,49.09,38568,1.808,957.4,540.5,95.565,24.08,11.89
06-06-2016,118.889999,210.699997,17825.68945,23.700001,49.83,48.91,39203,1.704,988.5,557.7,93.945,25.280001,12.01
07-06-2016,118.5,211.529999,17936.2207,23.75,50.46,49.73,39151,1.733,996.9,553.5,93.98,25.110001,12.1
08-06-2016,120.300003,211.839996,17931.91016,24.15,51.41,50.45,39050,1.719,1000.9,568.55,93.87,26.190001,12.34
09-06-2016,120.610001,211.509995,17969.98047,23.35,52.74,51.48,40495,1.704,1016.15,556.6,93.53,25.92,12.19
10-06-2016,121.550003,210.460007,17938.82031,23.35,51.91,50.55,40912,1.68,1001,555,94.135,26.530001,12.02
13-06-2016,122.800003,209.360001,17830.5,22.950001,50.42,48.9,40898,1.625,995.65,546.8,94.68,26.59,11.71
14-06-2016,123,208,17710.76953,22.4,49.89,48.57,41312,1.611,992.75,540.25,94.48,26.059999,11.73
15-06-2016,122.519997,208.039993,17703.65039,20.85,49.22,47.94,41434,1.613,975.2,539.35,95.02,25.34,11.57
16-06-2016,125.169998,207.75,17602.23047,22.4,48.56,47.51,41700,1.57,977.65,540.2,94.655,27.030001,11.4
17-06-2016,123.260002,207.169998,17733.43945,21.15,47.28,46.06,41415,1.589,979.3,530.55,94.49,25.950001,11.45
20-06-2016,122.260002,208.820007,17736.86914,20.4,49.42,48.45,41162,1.656,973.25,545.25,94.06,25.01,11.82
21-06-2016,121.650002,208.300003,17827.33008,20.75,50.43,49.14,41688,1.671,987.25,543.85,93.62,25.110001,11.76
22-06-2016,120.830002,208.649994,17832.66992,20.75,51.06,50.25,41260,1.697,977.8,552.33,94.12,25.030001,11.99
23-06-2016,120.489998,209.809998,17844.10938,21.4,50.14,49.15,41105,1.702,979.8,560.58,93.62,25.27,11.92
24-06-2016,126.620003,203.630005,17946.63086,23,50.69,50.39,41749,1.682,972.75,552.4,93.75,27.67,11.38
27-06-2016,126.440002,201.589996,17355.21094,22.75,48.43,47.91,42173,1.507,989.7,553.6,96.115,26.969999,11.22
28-06-2016,125.559998,201.479996,17190.50977,21.9,47.61,46.62,42200,1.439,982.4,556.6,96.565,26.58,11.4
29-06-2016,125.910004,204.839996,17456.01953,21.950001,48.84,48.11,42599,1.465,983.55,573.35,96.14,27.01,11.55
30-06-2016,125.949997,207.210007,17712.75977,22.75,50.21,49.61,43213,1.512,1009.05,587.75,95.7,27.450001,11.66
01-07-2016,127.660004,209.479996,17924.24023,22.950001,49.9,48.41,45145,1.471,1028.5,598.33,95.955,28.5,11.52
05-07-2016,128.800003,208.949997,17904.44922,24.450001,50.03,49.16,46799,1.439,1067.7,613.9,95.625,29.48,11.35
06-07-2016,130.5,207.830002,17807.4707,24.9,48.06,46.88,47800,1.367,1079.65,605.62,96.335,30.08,11.09
07-07-2016,129.820007,209.869995,17924.24023,25,49.12,47.91,47949,1.37,1090.6,607.83,96.125,30.129999,11.5
08-07-2016,129.850006,211.050003,17971.2207,24.15,46.6,45.25,46901,1.39,1092.9,610.2,96.32,29.66,10.91
11-07-2016,129.490005,213.190002,18161.5293,24.799999,46.49,45.13,47900,1.366,1105.2,619.55,96.35,30.23,10.91
12-07-2016,128.520004,214.529999,18259.11914,25,46.17,44.59,48060,1.425,1102.65,624.35,96.55,30.290001,11.04
13-07-2016,128,215.440002,18356.7793,24.950001,48.13,46.61,47832,1.508,1096.75,627.23,96.565,30.09,11.07
14-07-2016,126.309998,216.399994,18414.30078,24.200001,46.59,45.18,47649,1.471,1098.75,646.67,96.315,29.52,10.86
15-07-2016,126.379997,216.779999,18508.88086,24.200001,47.03,45.58,47416,1.52,1104.95,649.97,96.15,29.709999,10.99
18-07-2016,127.019997,215.970001,18521.55078,24.15,47.92,46.2,47036,1.575,1097.6,646.98,96.615,29.950001,10.79
19-07-2016,126.949997,215.919998,18503.11914,24.1,46.93,45.35,47027,1.573,1100.05,646,96.59,29.85,10.79
20-07-2016,125.5,216.190002,18582.69922,22.700001,46.76,44.59,46947,1.559,1096.65,656.92,97.1,28.959999,10.55
21-07-2016,125.660004,216.960007,18589.96094,21.700001,47.17,45.67,45771,1.58,1087.75,670.9,97.15,28.309999,10.68
22-07-2016,126.43,216.410004,18524.15039,21.5,46.21,44.62,46503,1.549,1107.25,686.08,96.895,28.5,10.49
25-07-2016,125.529999,217,18554.49023,21.200001,45.7,44.23,46150,1.571,1085.75,684.48,97.455,28.34,10.2
26-07-2016,126.089996,216.529999,18497.36914,20.549999,44.82,43.13,46376,1.568,1087.9,687.33,97.31,28.209999,10.1
27-07-2016,126.790001,217.190002,18473.26953,20.950001,44.55,42.69,46258,1.563,1097.5,690.05,97.17,28.969999,10.1
28-07-2016,128.089996,216.289993,18461.00977,21.700001,43.53,41.96,47128,1.504,1140.55,700.55,96.64,29.93,9.85
29-07-2016,128.419998,216.460007,18442.51953,21.75,42.61,41.14,47515,1.501,1139.15,697.9,96.595,30.27,9.63
01-08-2016,128.570007,217.190002,18434.5,20.5,43.11,41.41,47588,1.463,1152.4,710.92,95.49,30.469999,9.62
02-08-2016,130.039993,216.649994,18401.15039,21.049999,42.23,40.11,47679,1.52,1163.15,718.42,95.7,31.34,9.59
03-08-2016,129.949997,215.479996,18313.08008,20.65,41.94,39.73,48229,1.559,1169.2,712.95,95.075,31.120001,9.35
04-08-2016,130.009995,216.309998,18351.42969,20.4,43.36,41.2,47633,1.544,1168.1,713.05,95.49,31.129999,9.57
05-08-2016,128.460007,216.410004,18402.80078,20.1,44.18,41.89,47605,1.501,1162.55,704.45,95.705,30.35,9.83
08-08-2016,127.290001,218.399994,18541.89063,19.950001,44.34,42.06,46110,1.595,1148.65,696.12,96.19,30.200001,10.03
09-08-2016,127.940002,218.130005,18538.05078,20.299999,45.25,42.89,46198,1.59,1155.05,697.15,96.31,30.74,10.19
10-08-2016,129.119995,218.309998,18541.48047,21.25,44.92,42.77,46625,1.545,1160.5,734.05,96.075,31.540001,10.1
11-08-2016,128.610001,218.259995,18519.08008,20.950001,43.78,41.54,46871,1.505,1181.65,725.72,95.53,31.32,9.89
12-08-2016,127.669998,218.289993,18595.65039,21.200001,46.18,43.52,46626,1.559,1153.25,695.95,95.9,31.76,10.3
16-08-2016,128.119995,218.600006,18614.48047,21.299999,48.22,45.64,46523,1.554,1118.3,699.8,95.61,30.92,10.79
17-08-2016,128.169998,218,18537.08984,21.049999,48.88,46.42,46359,1.568,1126.35,696.5,94.76,30.5,10.88
18-08-2016,128.889999,218.339996,18566.53906,21.6,49.76,46.95,46275,1.539,1129.05,715.55,94.6,30.629999,11.11
19-08-2016,128.080002,218.309998,18585.16992,20.9,50.96,48.59,45978,1.546,1131.55,712,94.18,30.139999,11.34
22-08-2016,127.629997,218.259995,18535.85938,20.299999,50.7,48.4,45258,1.597,1112.4,708.1,94.57,29.5,11.1
23-08-2016,128.139999,219.25,18568.93945,20.450001,49.04,47.4,44747,1.551,1107.05,701.35,94.545,29.719999,10.8
24-08-2016,126.919998,218.800003,18537.5,19.35,49.57,47.61,44433,1.556,1109.9,689.85,94.55,28.620001,10.94
25-08-2016,125.980003,217.399994,18471.21094,17.9,49.03,46.81,43850,1.564,1084,688.1,94.76,26.959999,10.8
26-08-2016,126.879997,217.919998,18467.91992,18.25,49.66,47.38,43822,1.571,1077.4,694.75,94.675,27.889999,10.94
29-08-2016,126,217.440002,18421.28906,17.6,49.54,47.23,43866,1.626,1074.6,692.6,95.55,26.9,10.83
30-08-2016,125.730003,218.259995,18491.2793,17.65,49.25,46.99,44219,1.573,1083.45,693.7,95.52,26.98,10.93
31-08-2016,124.730003,217.610001,18436.69922,16.950001,48.29,46.27,44258,1.57,1060.85,675.6,95.99,25.6,10.62
01-09-2016,124.669998,217.369995,18396.57031,15.85,46.98,44.88,44179,1.58,1056,675,96.015,25.35,10.19
02-09-2016,126.290001,218.389999,18466.00977,17.15,45.79,43.63,44528,1.571,1052.25,674.7,95.65,27.25,10.2
06-09-2016,127.400002,218.699997,18493.40039,17.4,47.43,44.16,46465,1.609,1073.75,679.9,95.775,27.92,10.21
07-09-2016,128.789993,218.839996,18527.71094,18.6,47.2,44.86,47512,1.541,1102.35,701,94.82,28.6,10.4
08-09-2016,128.160004,218.619995,18486.68945,18.549999,48.55,46.13,47220,1.541,1092.3,694.8,94.99,28.35,10.71
09-09-2016,127.239998,216.970001,18404.16992,18.299999,49.63,47.38,46719,1.602,1088.3,688.55,94.975,27.51,10.78
12-09-2016,126.309998,212.389999,18028.94922,17.4,47.81,45.59,46100,1.668,1067.35,677.4,95.315,25.950001,10.4
13-09-2016,126.470001,214.839996,18262.99023,18.75,48.17,46.08,45800,1.661,1059.85,664.15,95.095,26.74,10.49
14-09-2016,126.099998,213.289993,18073.39063,18.799999,47.33,45.02,45510,1.725,1039.7,659,95.55,26.309999,10.27
15-09-2016,125.730003,212.960007,18024.91016,19,46.06,43.77,45569,1.696,1039.25,656.05,95.34,25.969999,10.14
16-09-2016,124.809998,213.479996,18217.21094,18.950001,46.31,43.83,45540,1.689,1034.45,657,95.26,25.84,9.93
19-09-2016,125.610001,214.130005,18154.82031,20.299999,46.01,43.3,45620,1.693,1021.05,683.4,96.03,26.370001,10.03
20-09-2016,125.309998,214.410004,18175.35938,19.799999,45.91,43.13,46189,1.708,1023.45,686.6,95.775,26.110001,9.87
21-09-2016,126.330002,214.240005,18164.96094,20.4,46.45,44.52,45920,1.689,1034.05,687.95,95.945,26.620001,10.25
22-09-2016,127.57,217,18343.75977,21.5,46.99,45.63,47302,1.649,1054.1,696,95.455,28.25,10.57
23-09-2016,127.599998,216.720001,18377.35938,21.15,47.42,46.14,47289,1.623,1058.1,695.85,95.31,27.690001,10.49
26-09-2016,127.959999,215.020004,18217.75977,20.799999,46.05,44.66,46800,1.617,1060.2,702.45,95.39,27.209999,10.34
27-09-2016,126.860001,214.050003,18099.21094,19.85,47.06,45.63,46311,1.589,1044.55,699.8,95.25,26.49,10.19
28-09-2016,126.25,215.830002,18240.2207,19.5,46.14,44.98,45363,1.558,1031.6,705.7,95.39,26.27,10.3
29-09-2016,125.839996,216.399994,18322.88086,20.15,48.87,47.22,45805,1.586,1040.1,718.5,95.315,26.57,10.77
30-09-2016,126.519997,215.649994,18181.80078,20.4,49.18,47.77,45680,1.553,1032.55,718,95.47,27.209999,10.97
03-10-2016,125.32,215.820007,18279.59961,19.65,50.02,48.05,45550,1.6,1032.2,722,95.435,26.35,11.04
04-10-2016,123.160004,215.910004,18267.67969,18.15,50.93,48.66,44968,1.629,1010.75,710,95.665,25.1,11.18
05-10-2016,121.330002,215.410004,18205.5,17.85,51.22,49.27,42950,1.685,991,691.65,96.08,23.84,11.33
06-10-2016,119.690002,215.369995,18280.41992,16.700001,51.76,49.67,42500,1.709,985.55,672,96.135,22.83,11.47
07-10-2016,120.489998,216.100006,18295.34961,17.9,52.72,50.7,41625,1.732,971.9,672.25,96.85,23.57,11.49
10-10-2016,119.739998,216.160004,18282.94922,17.549999,51.63,49.61,42100,1.723,976.7,674.2,96.52,23.17,11.53
11-10-2016,119.919998,215.660004,18308.42969,17.1,53.11,51.16,42034,1.767,968.95,667,96.93,22.889999,11.69
12-10-2016,119.720001,213.589996,18132.63086,17.299999,52.48,50.86,41867,1.769,949.2,654.3,97.52,22.709999,11.46
13-10-2016,120,212.160004,18088.32031,18.15,51.6,50.05,42300,1.767,943.6,645,98,23.209999,11.42
14-10-2016,119.370003,214.149994,18177.34961,17.799999,52.06,50.62,41856,1.752,936.85,639.9,97.63,23.139999,11.5
17-10-2016,119.699997,213.089996,18135.84961,17.65,51.93,50.24,41826,1.789,938.9,649.95,98.12,23.15,11.41
18-10-2016,120.080002,214.240005,18145.06055,17.9,51.72,50.08,42099,1.771,938.95,646,97.78,23.82,11.48
19-10-2016,121.129997,214.020004,18178.21094,18.25,52.13,51.09,42185,1.745,946.35,639,97.91,24.65,11.57
20-10-2016,121.389999,213.869995,18161.86914,18.799999,52.6,51.4,42350,1.75,946.35,639,97.885,24.860001,11.49
21-10-2016,120.900002,213.880005,18152.63086,18.6,51.4,50.71,41839,1.761,933.35,631.7,98.3,24.709999,11.4
24-10-2016,121.279999,215,18197.14063,18.700001,51.89,50.89,41997,1.742,934.4,628.5,98.68,24.860001,11.35
25-10-2016,120.889999,214.679993,18206.51953,18,51.44,50.55,42151,1.766,941.95,639.95,98.75,24.290001,11.34
26-10-2016,121.370003,213.210007,18103.80078,18.049999,50.26,49.37,42452,1.754,962.3,635,98.71,24.620001,11.07
27-10-2016,121.110001,214.580002,18234.81055,17,50.05,49.25,42026,1.797,961.8,626,98.6,24.32,11.21
28-10-2016,121.199997,213.139999,18193.78906,16.65,50.41,49.66,42238,1.854,967.2,614.4,98.905,23.67,11.1
01-11-2016,122.800003,212.929993,18158.24023,16.450001,48.72,46.84,42494,1.838,981.75,623.4,98.39,25.08,10.65
02-11-2016,123.760002,210.649994,18017.7207,17,47.9,46.34,43670,1.829,993.05,633.35,97.77,25.690001,10.35
03-11-2016,123.360001,209.990005,17978.75,16.549999,47.15,45.5,44059,1.804,994.4,630.3,97.44,24.780001,10.24
04-11-2016,124.400002,208.910004,17928.34961,16.700001,46.43,44.67,43236,1.806,998.15,623.85,97.225,25.290001,9.97
07-11-2016,122.660004,208.550003,17994.64063,15.95,45.7,44.49,43106,1.831,992.65,620,97.34,24.219999,10.06
08-11-2016,122.120003,212.690002,18251.38086,16,46.3,45,43024,1.826,1002.45,653,97.79,24.190001,10.06
09-11-2016,124.300003,212.369995,18317.25977,16.799999,46.04,44.87,43490,1.858,1003.15,683.2,98.08,25.629999,10.14
10-11-2016,121.519997,217.300003,18603.14063,15.65,46.36,45.39,43535,2.042,996.15,688.35,98.535,24.34,10.1
14-11-2016,116.120003,217.029999,18876.76953,13.2,44.54,43.26,41543,2.171,949.1,680.2,99.135,20.51,9.73
15-11-2016,116.459999,217.039993,18858.21094,13.2,44.7,43.8,41200,2.251,936.15,692.2,99.81,21.23,10.08
16-11-2016,117.269997,217.559998,18909.84961,14.1,46.88,45.81,41541,2.226,943.55,701.45,100.07,21.9,10.28
17-11-2016,116.910004,218.050003,18866.2207,14.35,46.44,45.45,41181,2.205,944.6,724.25,100.285,21.809999,10.44
18-11-2016,115.519997,219.070007,18905.33008,13.65,46.05,45.12,40415,2.322,932.65,716.8,101.07,21.049999,10.24
21-11-2016,115.720001,219.169998,18898.67969,14,46.92,45.83,40467,2.353,921.15,725.8,101.4,21.440001,10.6
22-11-2016,115.720001,220.509995,18970.39063,14.25,49.25,48.41,40765,2.303,942.5,737,100.835,21.549999,10.74
23-11-2016,113.870003,219.979996,19015.51953,13.5,49.2,47.97,40784,2.312,941.9,742.2,101.105,20.719999,10.6
25-11-2016,113.419998,221.100006,19093.7207,13.45,48.96,48.02,39901,2.382,918.25,740,101.84,20.700001,10.5
28-11-2016,113.230003,221.160004,19122.14063,13.65,46.71,45.5,41050,2.339,912.95,757.6,101.43,20.9,10.47
29-11-2016,112.760002,220.520004,19064.07031,13.75,48.07,46.95,40151,2.312,927.7,760,101.27,20.879999,10.1
30-11-2016,112.690002,221.630005,19135.64063,13.45,46.54,45.3,40765,2.295,919.85,772.2,100.98,20.98,10.06
01-12-2016,111.110001,220.729996,19149.19922,13.65,51.72,49.11,39855,2.397,910.6,773.35,101.56,20.59,11.32
02-12-2016,111.889999,219.669998,19161.25,13.9,53.88,51.04,40031,2.437,916.15,745.2,100.95,20.91,11.4
05-12-2016,111.150002,220.649994,19244.34961,14.25,54.4,51.5,40181,2.363,927.75,731.75,101.555,20.99,11.61
06-12-2016,111.690002,221.220001,19219.91016,14.75,54.5,50.99,40990,2.398,937.35,751.4,100.18,21.32,11.22
07-12-2016,112.129997,221.520004,19241.99023,15.3,53.94,50.98,40912,2.396,935.4,731.5,100.57,21.58,11.16
08-12-2016,111.720001,224.570007,19559.93945,14.95,53.15,49.93,41863,2.345,944.1,731.5,100.24,21.35,11.15
09-12-2016,111.18,225.410004,19631.34961,15,53.97,50.95,41417,2.412,939.45,747.4,101.15,21.23,11.43
12-12-2016,110.589996,226.399994,19770.19922,14.85,55.88,52.65,41238,2.489,918.15,732.85,101.645,20.9,11.9
13-12-2016,110.57,227.020004,19852.21094,15.25,55.7,52.53,41620,2.468,932.05,730.95,100.97,20.73,11.79
14-12-2016,110.949997,227.410004,19876.13086,15.05,55.16,52.48,41227,2.471,935.2,733.15,101.05,21.34,11.59
15-12-2016,107.849998,226.160004,19811.5,13.55,53.76,50.82,41301,2.58,927.25,721.9,102.48,19.309999,11.19
16-12-2016,107.949997,226.009995,19909.00977,13.75,54.11,51.17,39470,2.6,899.9,684.15,103.13,19.26,11.44
19-12-2016,108.599998,225.25,19836.66016,14,55.4,52.7,39600,2.582,925.65,684.5,102.815,19.17,11.52
20-12-2016,107.470001,226.149994,19920.58984,13.95,55.02,52.11,39411,2.54,919.1,668.95,103.09,18.709999,11.67
21-12-2016,108.25,226.25,19968.9707,14.8,55.52,53.61,39605,2.566,919.45,661.25,103.285,19.209999,11.65
22-12-2016,107.68,225.600006,19922.67969,15.2,54.55,52.56,39007,2.535,915.2,658.8,102.97,19.049999,11.5
23-12-2016,107.839996,225.429993,19908.60938,14.95,54.84,52.71,39017,2.556,908.5,660.55,103.095,19.15,11.45
27-12-2016,108.610001,226.020004,19943.46094,15.45,55.18,53.33,38740,2.554,900.5,677,103.055,19.67,11.64
28-12-2016,108.400002,226.570007,19964.31055,15.6,56.06,53.97,39300,2.565,908.3,673.9,102.98,19.75,11.78
29-12-2016,109.230003,224.479996,19835.46094,16.25,56.01,53.69,39655,2.512,902.5,674.95,103.195,20.469999,11.75
30-12-2016,110.379997,224.729996,19833.16992,16.799999,57,53.94,39710,2.477,907.85,681.95,102.24,21.790001,11.66
03-01-2017,109.620003,225.039993,19872.85938,16.25,57.05,54.24,39350,2.439,906.55,698.25,102.815,21.07,11.98
04-01-2017,111.059998,225.619995,19890.93945,16.9,55.73,52.53,39811,2.454,930.2,711.25,103.35,22,11.42
05-01-2017,112.160004,226.270004,19924.56055,17.450001,56.35,53.45,40460,2.435,947.75,746.25,102.065,22.360001,11.69
06-01-2017,111.809998,226.529999,19906.96094,17.6,56.88,53.77,40344,2.35,974,740.5,101.54,22.68,11.76
09-01-2017,112.389999,226.910004,19931.41016,17.1,56.81,53.77,40330,2.443,973.25,764.55,102.245,22.92,11.52
10-01-2017,112.940002,226.479996,19876.34961,17,54.95,51.85,40722,2.37,979.7,757.75,101.85,22.68,11.37
11-01-2017,112.870003,226.360001,19887.38086,16.700001,53.8,50.87,41037,2.381,979.2,767.1,102.015,22.389999,11.21
12-01-2017,114.519997,226.5,19926.21094,17.75,55.19,52.41,41023,2.361,977.8,761.85,101.72,23.049999,11.37
13-01-2017,113.650002,226.729996,19912.53906,16.450001,56,53.17,40757,2.363,980.35,759.4,101.52,22.389999,11.45
17-01-2017,115.889999,226.309998,19848.82031,17.65,55.74,52.59,41114,2.376,986,754.95,101.56,23.48,11.6
18-01-2017,115.739998,226.539993,19822.73047,17.15,55.48,52.66,41645,2.333,981.7,753.05,100.33,23.35,11.19
19-01-2017,114.32,226.839996,19813.55078,16.5,54.29,51.58,41704,2.428,965.8,746.25,101.36,22.75,11.24
20-01-2017,114.650002,226.699997,19795.06055,16.75,54.33,52.98,41384,2.474,960.6,790,101.195,22.91,11.45
23-01-2017,115.510002,226.740005,19794.78906,17.549999,55.7,53.34,41241,2.441,985.45,779.25,100.75,23.360001,11.21
24-01-2017,115.690002,226.399994,19794.67969,17.700001,55.42,52.88,41786,2.406,984.3,779.05,99.98,23.75,11.37
25-01-2017,114.139999,228.699997,19994.48047,17.5,55.24,52.97,41590,2.458,997.15,761.65,100.24,23.360001,11.3
27-01-2017,112.93,229.419998,20103.35938,16.799999,56.09,53.81,40990,2.51,980.45,722.65,100.515,22.879999,11.4
30-01-2017,113.610001,228.169998,20028.61914,17.25,55.47,53.19,41516,2.479,989.5,742,100.43,23.33,11.35
31-01-2017,115.269997,226.979996,19913.16016,17.5,55.25,52.65,41536,2.484,992.05,740,100.39,23.73,11.4
01-02-2017,114.660004,227.529999,19923.81055,17.549999,55.55,52.77,41893,2.461,999.05,763.75,99.58,23.559999,11.42
02-02-2017,116.260002,227.619995,19858.33984,18.15,56.53,53.63,42250,2.477,1003.8,770.5,99.56,24.41,11.57
03-02-2017,115.730003,228.820007,19964.21094,17.9,56.92,53.73,41689,2.477,1000.05,760.6,99.825,24.379999,11.49
06-02-2017,117.07,228.869995,20025.60938,18.299999,56.85,53.84,41888,2.472,1007.5,751.95,99.7,24.9,11.52
07-02-2017,117.309998,229.380005,20107.61914,18.799999,55.91,53.19,42330,2.409,1016.85,774.2,99.96,25.129999,11.21
08-02-2017,118.089996,228.940002,20049.28906,19.15,54.5,51.68,42393,2.397,1007.6,766.95,100.435,25.559999,11.11
09-02-2017,118.190002,229.240005,20061.73047,19.25,55.3,52.39,42379,2.329,1017.8,775.3,100.24,25.57,11.23
10-02-2017,116.68,231,20211.23047,18.35,55.66,53.19,42145,2.4,1015.25,787.05,100.685,24.67,11.53
13-02-2017,116.730003,232.080002,20338.53906,18.700001,56.68,53.85,42629,2.423,1010.55,782.5,100.79,25,11.37
14-02-2017,117.510002,232.559998,20374.2207,18.75,55.75,52.94,42549,2.436,1001.05,783.2,100.95,25.27,11.48
15-02-2017,116.330002,233.449997,20504.26953,18.25,55.82,53.03,42559,2.479,1003.35,785.35,101.315,24.6,11.33
16-02-2017,117.93,234.949997,20627.31055,18.450001,55.74,53.06,42710,2.499,1012.1,795.35,100.935,25.07,11.44
